"ProteinID","n_proteins","protein_score","n_peptides","MDA_GD3","MDA_GD2","MDA_GD1","MDA_HG1","MDA_HG3","MDA_HG2","MDA_GD1","MDA_GD2","MDA_GD3","MDA_HG1","MDA_HG2","MDA_HG3","MDA_GD1_sim","MDA_GD2_sim","MDA_GD3_sim","MDA_HG1_sim","MDA_HG2_sim","MDA_HG3_sim"
"sp|Q15286|RAB35_HUMAN",1,1,1,34690720,0,0,0,0,0,NA,NA,17.3619827739914,NA,NA,NA,18.0057250073217,17.1756370014653,17.5812454451625,NA,NA,NA
"sp|Q15287|RNPS1_HUMAN",1,1,2,65981742,0,0,13171670,81715608,94539422,NA,NA,18.0048886253562,16.3935788690215,18.3645274694964,18.218755581976,17.5173812698196,18.1670579878351,17.3051417778853,17.5892663667491,17.7291645343674,16.8494709088301
"sp|Q15291|RBBP5_HUMAN",1,0.728301186,2,25060530,0,0,392312384,0,0,NA,NA,17.0368046564504,19.7875689783593,NA,NA,16.9959615594319,16.7998626233047,17.1544726061075,20.0645519908263,19.3271817807534,19.3523664246114
"sp|Q15293|RCN1_HUMAN",1,1,16,5883471213,6831225870,6960104932,7413387139,7425015129,6813228871,22.6634603876159,22.6447699775865,22.4954127670204,22.726553275593,22.6421319814513,22.7281205592089,22.5761337976826,22.4833133835098,22.6593663422277,22.6027110398565,22.5773037786295,22.6809645614627
"sp|Q15303|ERBB4_HUMAN",1,0.735993542,1,222733.9063,0,0,0,0,768659.8125,NA,NA,12.3137330926668,NA,13.5524037741475,NA,12.2073467465686,12.4581434483989,12.8075471000372,13.9351767443098,13.53255880487,13.7838796938612
"sp|Q15345|LRC41_HUMAN",1,0.662110155,1,0,20928570,0,0,9962809,0,NA,16.8566257691067,NA,NA,NA,16.1143696179108,16.8465278833208,16.7934044066551,17.0394044145093,16.1523172403441,15.6214904909054,16.0984301864221
"sp|Q15363|TMED2_HUMAN",1,1,1,110352496,150178800,142458400,144202208,149639104,149640704,18.7745605852286,18.8273371421926,18.519190309351,18.7867270947645,18.8237476720576,18.8237369797225,18.5020116761635,18.6906217666995,18.7560978495783,18.8259807300545,18.818889267044,18.8169345253376
"sp|Q15365|PCBP1_HUMAN",1,1,12,2627615831,3064511076,3516471068,3683964728,3917056334,3871000784,21.9807237861796,21.8431538751762,21.6893427438541,22.027255380918,22.0767789110735,22.0886062734516,21.7728424344553,21.8806609570236,21.920351609398,22.0398596585731,22.035499901679,22.0612040907411
"sp|Q15366|PCBP2_HUMAN",1,1,7,749931996,827964918,742553494,1250293574,1147853720,871049344,20.4256054718372,20.5344813418867,20.4354930883837,20.9466442198855,20.5852091853361,20.8611597051222,20.4909623419829,20.4822785819697,20.4194593362999,20.5162005529028,20.7549163158574,20.4502802653028
"sp|Q15369|ELOC_HUMAN",1,1,4,65537944,81331766.19,82904833,288796442,50630873,130170277,18.2332039175618,18.214047226248,17.9981398305873,19.4812326449625,18.6843539744269,17.7400720865389,18.2304852409168,18.2616203198861,18.2615010584124,16.4274536577405,19.3200161163124,18.1783253819799
"sp|Q15370|ELOB_HUMAN",1,1,4,245615238,11267920,11100970,64983690,382406933,223801011,16.2225430498519,16.2374703082017,19.3192767962866,17.9896468732965,19.2262678712582,19.7619958692073,19.9109775260851,20.7345999855008,16.7310255333338,18.3278539730668,18.2619762509358,18.0416463400179
"sp|Q15382|RHEB_HUMAN",1,1,4,105289680,194707248,114062896,179495344,175889752,220054244,18.5522605735159,19.0870076961519,18.4722259666033,19.0056598268375,19.2093846375612,18.9853679476354,18.4184701989554,18.975488383743,17.9189849571118,18.903932404474,19.2840080216335,19.2663481524541
"sp|Q15392|DHC24_HUMAN",1,1,8,516567218,446475280,507226326,1706312200,1002588686,1525119184,20.0444678643144,19.9168945928064,20.0627159793922,21.2576002704456,21.1453383973946,20.7258511780701,19.9561109222346,20.2201457106007,20.1875839079204,20.6636517891088,21.5112863511744,21.0098605093488
"sp|Q15393|SF3B3_HUMAN",1,1,32,2594438930,2439022926,2482396056,3778425854,4643329735,3761866780,21.6324900823121,21.61486335589,21.676636118241,22.0525733191016,22.0481811551833,22.2586975611236,21.6863149516969,21.5826589153464,21.647495302226,21.9149963347389,22.2062974748771,22.3846397262553
"sp|Q15397|PUM3_HUMAN",1,1,3,0,709976384,739526831,597060554,590154060,597424845,20.4215211220803,20.3807422654746,NA,20.2075290966989,20.2081390514319,20.1958941794226,20.3983512477342,20.3699110717715,20.414365377547,20.2062185340494,20.2128436452306,20.2117547713658
"sp|Q15404|RSU1_HUMAN",1,1,4,22530080,66070302,91601414,55297580,0,0,18.3329572662064,18.0062299149053,16.9303618632233,17.828239704233,NA,NA,16.3927287928926,18.096824416589,17.5089758330741,18.0588056130901,17.925726803363,17.2712341359008
"sp|Q15417|CNN3_HUMAN",1,1,7,277223728,261465284,345051352,323296368,1886495856,1909016228,19.6592038102959,19.3818120754861,19.4403354204622,19.5940800084847,21.3698538824396,21.3579869007057,19.5461856819882,19.474516849623,19.7769131431064,21.1328906332803,21.7271239484599,19.7445019003975
"sp|Q15424|SAFB1_HUMAN",1,1,12,262558940,129948668,164267406,623173320,569982098,292921032,18.917006182317,18.6826500689031,19.3859861481255,20.2503352403078,19.4954136152972,20.1611155112821,19.6369174511592,19.3127963376467,18.5464099424387,20.3797320774999,20.7322003043413,20.3822022062412
"sp|Q15427|SF3B4_HUMAN",1,1,5,292903874,264402789,323504612,527052970,421087408,435048556,19.5947239283724,19.3929842142977,19.4953550380676,20.0828116137886,19.8909682058121,19.8583509900491,19.537254146169,19.545822845546,19.5245221497945,19.867331491323,19.9721342233376,19.9362739797008
"sp|Q15428|SF3A2_HUMAN",1,0.999293722,3,13829760,88734784,23896720,0,82844656,84255400,16.98925176899,18.3011625237336,16.4423333499112,NA,18.2493632200982,18.2324777976442,18.4494324008355,17.1814756684172,19.1800419788592,18.2528385720108,18.2310636711093,18.2372434803452
"sp|Q15435|PP1R7_HUMAN",1,1,6,278648602,96603885,249898133,52856048,74667170,275547039,19.3365639247889,18.3861295157654,19.4454620549208,17.7830827008192,19.4342689124546,18.1285510621999,19.1480744193659,18.9913949056407,19.0274574389328,17.7397958664951,17.4655482584317,19.0119438122295
"sp|Q15436|SC23A_HUMAN",1,1,4,0,0,20217030,101589170,127410096,216484010,16.8220358764951,NA,NA,18.4364474929389,19.1930272458663,18.6629215444303,16.3434314625934,17.2655259510951,17.642748412877,18.0948740307651,18.8980631530036,19.5604333235239
"sp|Q15437|SC23B_HUMAN",1,1,12,422619482,484971978,610272744,429948544,246005500,388795968,20.2294165365142,19.999601669913,19.8619827624149,19.8791760943752,19.7785652601264,19.3208644513703,19.6908518681061,20.2294639937498,20.2145829343712,19.5125035157366,19.1887413168563,19.5759524409486
"sp|Q15459|SF3A1_HUMAN",1,1,23,1447601308,1343927830,1849934215,3157196023,2693906848,2373031993,21.3384159159449,21.0188623796889,21.093173753218,21.8729501361373,21.5874342963993,21.714258336757,20.9593101652482,21.0608483239745,20.8481099782289,21.5884323189126,21.8508261401662,21.699904257728
"sp|Q15477|SKIV2_HUMAN",1,1,2,12820580,26400540,14530890,21910140,0,0,16.4917872862515,17.0888950224528,16.3665622502431,16.9024601013276,NA,NA,16.4094516263968,16.2679426893374,16.6056473293838,16.738134408827,17.0171217398555,17.0664203150985
"sp|Q15527|SURF2_HUMAN",1,1,2,15240410,0,33493360,0,0,0,17.3268577681941,NA,16.539461010748,NA,NA,NA,17.3230608892009,17.6562675538511,16.8875928522033,NA,NA,NA
"sp|Q15599|NHRF2_HUMAN",1,1,5,37233910,42365740,46401139,273632600,252606774,155556092,17.652834564309,17.5618505747111,17.4327304631654,19.4272968886614,18.8625169447969,19.3473445846232,17.4781259109668,17.7438894750656,17.3936914819193,19.50370532141,18.7951682280639,19.3367313889055
"sp|Q15631|TSN_HUMAN",1,1,7,469324476,599579608,632017262,122711256,536353392,124881904,20.2644272650293,20.2117393142748,19.966804933677,18.625344641415,18.642879080692,20.1003038152163,20.388765667868,20.0030015504623,20.2476942991587,20.6841103578638,20.0863519028211,19.0706151711369
"sp|Q15637|SF01_HUMAN",1,1,9,1467921544,1838476349,1829501336,1650879008,2054072380,2136568764,21.3273092726774,21.3322029943313,21.1071133215689,21.2245737151287,21.4824669978803,21.4430901863908,21.1822530635474,21.2513333133859,21.2888419174384,21.3672655100972,21.5088456126603,21.2840366022469
"sp|Q15642|CIP4_HUMAN",1,1,3,72152040,106033780,0,0,0,71196592,NA,18.4792682805542,18.0942861172127,NA,18.0809555100681,NA,18.2650446628394,18.8858291339349,18.5966188939379,18.0800029670206,17.7746351066656,17.7946790177146
"sp|Q15643|TRIPB_HUMAN",1,1,13,116208032,133953473,131819000,244023950,294283158,240985170,18.6969403274578,18.7130030812037,18.5708925221964,19.3127769341782,19.3002459542918,19.5000529842471,18.51410019282,18.8353211236085,18.6239450101347,19.4585093738504,19.2769233416383,19.4182242239313
"sp|Q15645|PCH2_HUMAN",1,1,7,326494192,384116769,578564850,343535806,487970394,445081572,20.1760611985745,19.7664571502647,19.6039227178549,19.6548019029133,19.9137681311968,20.0057652939443,20.030732776464,19.6233169913185,19.6641103151464,19.8608408045669,19.6638303859468,19.3526985528246
"sp|Q15650|TRIP4_HUMAN",1,0.999983373,3,0,23002870,0,338383808,0,14210800,NA,16.9511295487174,NA,19.6396913358518,16.46951279687,NA,16.5971285268979,16.9294347935577,17.1313268315284,18.5491345911051,17.641925766667,17.8006633319363
"sp|Q15653|IKBB_HUMAN",1,1,1,0,20361190,0,0,0,0,NA,16.8291411958757,NA,NA,NA,NA,16.6637891270595,16.8395600800892,17.2882643824914,NA,NA,NA
"sp|Q15654|TRIP6_HUMAN",1,1,5,347891076,503261258,485163652,254079050,319472504,283092151.9,19.9999968187903,20.0366199928251,19.667399988744,19.3531559970362,19.4612830276915,19.5821817686106,20.1527932352887,20.137677448108,20.1539150521986,19.5779463656717,19.3703909636796,19.4035422343285
"sp|Q15691|MARE1_HUMAN",1,1,8,561458436,510996646,345289354,248828920,334046894,119279448,19.6598933307236,20.0518735845457,20.1460483062507,19.3322761500163,18.5969796006435,19.6267919422833,19.745704640886,19.7931102595184,20.2017834063512,19.3614439360984,19.3340226876635,18.3727569917194
"sp|Q15717|ELAV1_HUMAN",1,1,12,696258376,1362832852,1460915652,3315793700,2410745149,3156924793,21.1023292349888,21.0328313497124,20.361231379295,21.9219628587739,21.8728642239389,21.6032017271159,20.9762190746819,20.6954589554895,21.5217228760516,21.7161658648176,21.9676684132295,21.8739911241547
"sp|Q15738|NSDHL_HUMAN",1,1,11,1102874200,1265064896,1308764366,2640046966,2616990412,2656889553,20.9923492969751,20.9583892589958,20.8211855181294,21.6940625440979,21.70042193455,21.6852907967506,20.8845982251564,20.9692111816665,20.9765462057464,21.6915433293888,21.6936703608925,21.6924770003711
"sp|Q15750|TAB1_HUMAN",1,0.999763409,2,0,31293590,16112980,0,82218080,93107880,16.5951357163211,17.2589238422053,NA,NA,18.3492693788374,18.2248857871789,17.0885912329253,16.3416507040778,17.0555032150125,18.1454043725793,18.3426193925433,18.4833710045637
"sp|Q15751|HERC1_HUMAN",1,0.644379495,2,139293792,0,184942896,187650704,227454094,197989904,19.0355576651239,NA,18.7520958720714,19.0500928352036,19.1037265974598,19.2424589913786,18.8837648510572,18.7313361645027,18.6466583887341,19.0422499187534,19.1603172061975,19.2182003419174
"sp|Q15758|AAAT_HUMAN",1,1,10,1479499054,1803118906,1917061660,2917703624,3010837483,2835195432,21.3740594653335,21.312783727967,21.1149693903991,21.7940627136912,21.7653767071999,21.8254841105622,21.380850386773,21.1971614226458,21.3022568693225,21.8050562003945,21.8389991883955,21.7482819121852
"sp|Q15761|NPY5R_HUMAN",1,0.755842338,1,135723904,157506304,35937152,237738704,236791904,238851808,17.3972821929967,18.8749760408258,18.7261332625712,19.2866827461685,19.2913538673759,19.2826922712005,17.9385203990428,17.3028393419954,16.4021794734326,19.2949898125318,19.295332110268,19.291742964776
"sp|Q15773|MLF2_HUMAN",1,1,2,26710700,29688380,29626790,51740048,38116740,840870.8125,17.2041895775352,17.2062662814251,17.1005747921557,17.7617426624372,13.6421933153839,17.4561641136809,17.1811342023986,17.1725382914527,17.1510897577446,15.9663076344156,12.1685917321542,15.5134627866262
"sp|Q15796|SMAD2_HUMAN",1,0.999974075,1,0,0,0,1282705024,0,66892200,NA,NA,NA,20.9722369850005,18.0185929263728,NA,NA,NA,NA,19.7135799581021,19.2193400987999,20.1009703273245
"sp|Q15800|MSMO1_HUMAN",1,1,1,0,0,0,69960576,66028608,66214620,NA,NA,NA,18.0634424413569,18.0084118424458,18.0055986606219,NA,NA,NA,18.02657338448,18.0346421271432,18.0779117737757
"sp|Q15814|TBCC_HUMAN",1,0.961089855,2,5252144,13676830,13997380,0,0,10767100,16.454380727209,16.4312137181601,15.4741469321554,NA,16.1920057463929,NA,16.9494717298754,16.1311012249446,15.8403545468627,16.6834357787411,16.2304221586686,16.2342833205951
"sp|Q15819|UB2V2_HUMAN",1,0.999610998,1,80298704,95454576,98651424,0,0,0,18.4071032251995,18.3741610483174,18.2012640393098,NA,NA,NA,18.4904697706137,18.3310593902218,18.285416837821,NA,NA,NA
"sp|Q15833|STXB2_HUMAN",1,1,5,88409937,116470410,88771060,135050726,162340376,180443032,18.3015712539443,18.5731478072924,18.2974949307927,18.7211610139752,19.0109256737328,18.9052057754213,18.1404804685283,18.5823450462037,18.5275989975187,19.1530452799702,18.8287228471592,18.851735334638
"sp|Q15836|VAMP3_HUMAN",1,1,3,60020540,89236976,193156048,239474262,232619606,314273630,19.0790089590378,18.3068060408047,17.910197394937,19.2939565034872,19.5657745975161,19.2649150851243,18.4551366432478,17.1350973970946,18.4169565848857,19.4486925230312,19.5822926896582,19.740086357192
"sp|Q15847|ADIRF_HUMAN",1,1,2,149750248,168421848,145253696,122404304,170289200,126338896,18.7939923991557,18.9419823900745,18.8244794510519,18.622840090823,18.6544785050715,18.9530087261234,18.7988527864905,18.8531405106376,18.921547850616,18.3547380193753,18.9096683112193,18.9336980899429
"sp|Q15904|VAS1_HUMAN",1,0.999999827,2,0,0,0,163937504,130490240,142994588,NA,NA,NA,18.9149958399909,18.7783173413541,18.6868089926581,NA,NA,NA,18.793242839587,18.7728524301822,18.7329743132671
"sp|Q15907|RB11B_HUMAN",1,1,1,71590718,57737300,50752190,81327192,96443576,80023020,17.7424653276645,17.8714139697618,18.0864759866558,18.2139909835418,18.1978249012461,18.3844686906396,18.047741393001,17.9672596070172,17.8563532295248,18.3291127350823,18.195140942112,18.2352317925635
"sp|Q15937|ZNF79_HUMAN",1,0.746990178,3,215163200,369665296,0,0,772150408,0,NA,19.7281085487948,19.1869073679116,NA,NA,20.4646899180279,19.6792790318708,19.0089147714763,19.7729465462752,20.2625421187776,20.5581347871899,20.2252750036216
"sp|Q15942|ZYX_HUMAN",1,1,10,420225110,438533292,385765158,70352060,80230632,149591772,19.7707393433156,19.8989462893575,19.8563011018482,18.0690226232566,18.8234206219921,18.2004159450514,19.8482862257576,19.8425191232907,19.7323363002843,17.8920683209441,18.5219833839093,18.1492661622881
"sp|Q16134|ETFD_HUMAN",1,1,3,52812152,0,0,19311600,319583080,16156980,NA,NA,17.7822518737108,16.7762165095946,16.5978627124046,19.5825278292785,17.7006106541886,18.2726771541093,17.1466589616929,18.0430818331658,18.7997195525918,19.5360346401791
"sp|Q16181|SEPT7_HUMAN",1,1,7,33252300,121134881,133129748,137452792,292399192,149317592,18.7068347595197,18.6124152017314,17.3196344956061,18.7387910852103,18.8215860854408,19.4936305224982,18.3491506174599,18.6822474952837,18.3243662133023,18.8588075387196,18.9352366124511,17.8913248844641
"sp|Q16186|ADRM1_HUMAN",1,1,5,334069176,318927984,359620140,281575948,274395720,299564622,19.7005588656675,19.5804758797766,19.6268586432683,19.4559127666685,19.5178407185227,19.4300818560267,19.6332250531872,19.7344662363414,19.7251727712814,19.4442930148281,19.5339046369599,19.5502114194941
"sp|Q16204|CCDC6_HUMAN",1,1,7,507358588,441767430,538156436,433051644,249660502,265127962,20.1036598490939,19.906294125092,20.0447285857167,19.8863675490625,19.3957231428754,19.3356125609198,20.1619206026122,20.0289727770351,20.0836603178411,19.3033683570166,18.9365155196971,18.9513922154138
"sp|Q16401|PSMD5_HUMAN",1,1,14,310310792,310537844,671812498,108931221,87866998,114028870,20.3254898387205,19.5538163327483,19.5530849080597,18.5062272410291,18.5519622199115,18.2913348427824,20.5244035554885,20.00733113612,19.6766683106298,18.2067116448553,18.7215999745196,18.3819783458934
"sp|Q16513|PKN2_HUMAN",1,1,11,75312270,782496144,171531550,304472206,157332188,413973936,18.9602777726654,20.4779995525709,18.1371536277027,19.5340903634441,19.841313573286,18.8738699751942,20.0035355416003,20.1818136568098,19.7761419696898,19.4065041914206,20.1698833747138,19.3890724717982
"sp|Q16531|DDB1_HUMAN",1,1,19,504943762,682105028,908441840,1630722928,942651144,1467831244,20.6272414261398,20.340694203951,20.0399576186621,21.2122892675522,21.1070518041275,20.6642068294161,20.5850364563049,20.2430736355754,20.2306543469669,20.6937205474123,21.1829088965864,20.5702868800505
"sp|Q16537|2A5E_HUMAN",1,0.999982657,3,5461435,14280970,0,0,40399270,26596800,NA,16.4744384397396,15.5132221337026,NA,17.0963014657633,17.5143222734612,17.1136630922088,16.5504826036762,15.4134746306369,17.571985637576,17.4784018786356,17.3223835142931
"sp|Q16540|RM23_HUMAN",1,0.947876417,1,24809950,0,0,50194848,45389288,49938280,NA,NA,17.0267553403495,17.7314229499131,17.7262984008932,17.6307866880351,16.74126613592,16.8986933039252,17.2525220585034,17.7131044307941,17.7196466802277,17.6148115172656
"sp|Q16543|CDC37_HUMAN",1,1,13,4939442624,5436241025,8927317964,3983329856,3956815402,3947680838,22.9123818467461,22.4163536709205,22.3205183326308,22.1053839536847,22.0963941138111,22.0987053472633,21.7332589755652,22.7615090994476,22.8361769576695,22.0953598780776,22.1086128556053,22.0996531123247
"sp|Q16555|DPYL2_HUMAN",1,1,7,404259064,193168354,306907428,33850680,142736152,97416852,19.5420567226206,19.0790726671543,19.8175664779388,17.3374696457471,18.3945097721273,18.7765083930382,19.238501287277,19.092782309859,19.722069953326,17.8532590413105,18.4902883773381,19.1580773395185
"sp|Q16563|SYPL1_HUMAN",1,1,4,689462434,636259392,764695264,1638100416,1324918080,1749642080,20.4549879647169,20.2711168872132,20.3514227707547,21.2168031245276,21.2826770782493,21.0046164680582,20.1920396695944,20.4847670255311,20.2389600825875,21.2703130533325,21.1056526436197,21.0795643118085
"sp|Q16576|RBBP7_HUMAN",1,1,4,325930520,761694764,451865570,896698408,623253264,865116080,19.9288952820565,20.451056461222,19.6021947877814,20.614230140522,20.5783742524244,20.250463517418,20.105945931203,19.0909974076786,19.6888871952133,20.3394830024558,20.6095833617251,20.7281434308001
"sp|Q16625|OCLN_HUMAN",1,1,3,16810420,32468810,62187760,33079080,44679620,76484180,17.9456687537789,17.2957904941928,16.6375094902006,17.3144116163666,18.1525944800256,17.6150280272052,17.9327139898615,16.4728326511248,17.2584639885361,16.9211839141328,16.9228754630156,17.2718588147139
"sp|Q16629|SRSF7_HUMAN",1,1,5,1577517932,1601548816,1719296800,3728676232,2753810752,3753822098,21.2651812069658,21.1942370079726,21.1791185196684,22.0393191100239,22.0460403840038,21.7362515173899,21.1480795412345,21.2671975857378,21.1921810569787,21.8382935961365,22.1603098382362,21.4822411942423
"sp|Q16630|CPSF6_HUMAN",1,1,8,191591724,482236012,476937499,948055402,800675798,911307366,19.9828960109174,19.993944203627,19.0708772284137,20.66992349944,20.6303907923921,20.5009666765338,19.1727890830639,19.2252891544459,20.681910464133,20.6299366577465,20.3967562745048,20.5795698871932
